id,episode_id,split,start_frame,end_frame,main_task
bc53027e-d29a-473f-8f18-7b524b801e40__ep2:qa:246,bc53027e-d29a-473f-8f18-7b524b801e40__ep2,train,4920,4939,Crafting a cardboard project
bc53027e-d29a-473f-8f18-7b524b801e40__ep2:qa:247,bc53027e-d29a-473f-8f18-7b524b801e40__ep2,train,4940,4959,Crafting a cardboard project
bc53027e-d29a-473f-8f18-7b524b801e40__ep2:qa:250,bc53027e-d29a-473f-8f18-7b524b801e40__ep2,train,5000,5019,Crafting a cardboard project
bc53027e-d29a-473f-8f18-7b524b801e40__ep2:qa:251,bc53027e-d29a-473f-8f18-7b524b801e40__ep2,train,5020,5039,Crafting a cardboard project
bc53027e-d29a-473f-8f18-7b524b801e40__ep2:qa:282,bc53027e-d29a-473f-8f18-7b524b801e40__ep2,train,5640,5659,Crafting a cardboard project
bc53027e-d29a-473f-8f18-7b524b801e40__ep2:qa:283,bc53027e-d29a-473f-8f18-7b524b801e40__ep2,train,5660,5679,Crafting a cardboard project
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:0,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,0,19,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:1,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,20,39,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:36,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,720,739,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:50,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,1000,1019,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:70,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,1400,1419,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:71,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,1420,1439,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:76,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,1520,1539,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:84,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,1680,1699,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:85,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,1700,1719,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:100,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,2000,2019,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:101,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,2020,2039,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:126,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,2520,2539,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:150,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3000,3019,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:151,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3020,3039,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:178,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3560,3579,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:179,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3580,3599,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:188,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3760,3779,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:190,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3800,3819,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:194,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3880,3899,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:195,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3900,3919,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:196,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3920,3939,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:197,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,3940,3959,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:220,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,4400,4419,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:221,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,4420,4439,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:242,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,4840,4859,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:243,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,4860,4879,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:250,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,5000,5019,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:251,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,5020,5039,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:260,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,5200,5219,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:261,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,5220,5239,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:290,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,5800,5819,Paper quilling and smartphone interaction
40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2:qa:291,40611d4c-a36d-4ae3-8a71-da94b81cdce4__ep2,train,5820,5839,Paper quilling and smartphone interaction
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:0,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,0,19,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:1,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,20,39,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:66,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1320,1339,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:67,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1340,1359,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:70,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1400,1419,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:71,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1420,1439,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:86,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1720,1739,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:87,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1740,1759,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:96,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1920,1939,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:97,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,1940,1959,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:100,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,2000,2019,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:101,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,2020,2039,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:108,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,2160,2179,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:109,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,2180,2199,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:110,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,2200,2219,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:180,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3600,3619,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:181,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3620,3639,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:190,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3800,3819,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:191,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3820,3839,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:192,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3840,3859,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:193,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3860,3879,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:196,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3920,3939,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:197,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,3940,3959,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:240,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,4800,4819,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:241,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,4820,4839,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:250,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5000,5019,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:251,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5020,5039,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:252,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5040,5059,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:282,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5640,5659,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:283,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5660,5679,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:294,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5880,5899,Crafting by cutting and stacking cardboard
960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2:qa:295,960e7265-e8f2-4bca-9c21-501e2c250ce8__ep2,train,5900,5919,Crafting by cutting and stacking cardboard
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:0,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,0,19,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:1,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,20,39,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:2,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,40,59,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:20,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,400,419,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:21,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,420,439,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:22,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,440,459,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:23,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,460,479,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:50,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1000,1019,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:51,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1020,1039,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:52,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1040,1059,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:53,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1060,1079,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:68,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1360,1379,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:69,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1380,1399,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:70,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1400,1419,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:71,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1420,1439,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:72,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1440,1459,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:74,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1480,1499,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:75,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1500,1519,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:76,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,1520,1539,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:100,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2000,2019,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:101,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2020,2039,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:102,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2040,2059,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:104,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2080,2099,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:105,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2100,2119,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:106,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2120,2139,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:120,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2400,2419,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:121,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2420,2439,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:122,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2440,2459,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:123,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2460,2479,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:134,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2680,2699,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:135,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2700,2719,Cutting and organizing cardboard shapes
0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1:qa:136,0a5009c4-292b-40c6-b9ec-7c75cf54a112__ep1,train,2720,2739,Cutting and organizing cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:0,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,0,19,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:1,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,20,39,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:2,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,40,59,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:3,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,60,79,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:4,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,80,99,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:5,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,100,119,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:20,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,400,419,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:21,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,420,439,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:22,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,440,459,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:23,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,460,479,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:24,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,480,499,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:25,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,500,519,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:26,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,520,539,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:90,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1800,1819,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:91,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1820,1839,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:92,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1840,1859,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:93,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1860,1879,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:94,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1880,1899,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:95,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1900,1919,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:96,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,1920,1939,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:140,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,2800,2819,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:141,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,2820,2839,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:142,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,2840,2859,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:143,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,2860,2879,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:144,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,2880,2899,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:145,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,2900,2919,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:150,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,3000,3019,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:151,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,3020,3039,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:152,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,3040,3059,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:153,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,3060,3079,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:154,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,3080,3099,Cutting and marking cardboard shapes
22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3:qa:155,22af1ff1-eaa9-4268-b96a-81a9fa35fe93__ep3,train,3100,3119,Cutting and marking cardboard shapes
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:0,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,0,19,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:1,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,20,39,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:17,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,340,359,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:19,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,380,399,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:36,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,720,739,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:42,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,840,859,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:47,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,940,959,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:50,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,1000,1019,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:53,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,1060,1079,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:56,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,1120,1139,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:57,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,1140,1159,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:82,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,1640,1659,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:98,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,1960,1979,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:101,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,2020,2039,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:107,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,2140,2159,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:124,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,2480,2499,Cutting and preparing cardboard pieces for a project
0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4:qa:136,0073a4be-ec41-47f3-92d6-f63cf89aec9b__ep4,train,2720,2739,Cutting and preparing cardboard pieces for a project
