class_id,class_name,support,predicted,precision,recall,f1
519,Grasp origami stars,0,0,0.0,0.0,0.0
520,Place stars in container,0,0,0.0,0.0,0.0
521,Sort light blue origami stars,0,0,0.0,0.0,0.0
522,Sort origami stars by color,0,0,0.0,0.0,0.0
523,Move origami stars,0,0,0.0,0.0,0.0
524,Adjust cardboard divider,0,1,0.0,0.0,0.0
525,Use smartphone,70,1,0.0,0.0,0.0
526,Put down phone,0,5,0.0,0.0,0.0
527,Pick up water bottle,0,0,0.0,0.0,0.0
528,Hold water bottle,0,3,0.0,0.0,0.0
529,Place water bottle on table,0,1,0.0,0.0,0.0
530,Hold phone,0,0,0.0,0.0,0.0
531,Hold and view phone,0,43,0.0,0.0,0.0
532,Cut cardboard pieces with scissors,0,2,0.0,0.0,0.0
533,Vacuum the carpet,0,0,0.0,0.0,0.0
534,Push vacuum cleaner,0,0,0.0,0.0,0.0
535,Adjust vacuum cleaner position,0,0,0.0,0.0,0.0
536,Vacuuming carpet edge,0,0,0.0,0.0,0.0
537,Vacuum edge of carpet,0,0,0.0,0.0,0.0
538,Vacuuming carpet corner,0,2,0.0,0.0,0.0
539,Vacuuming the carpet edge,0,0,0.0,0.0,0.0
540,Move vacuum cleaner,0,0,0.0,0.0,0.0
541,Vacuuming along the wall edge,0,0,0.0,0.0,0.0
542,Fold paper strip into star,0,0,0.0,0.0,0.0
543,Place finished star on table,0,5,0.0,0.0,0.0
544,Arrange Mahjong tiles,0,0,0.0,0.0,0.0
545,Rearrange Mahjong tiles,0,0,0.0,0.0,0.0
546,Adjust Mahjong tiles,0,0,0.0,0.0,0.0
547,Reach for Mahjong tiles,0,0,0.0,0.0,0.0
548,Rearrange Mahjong tile,0,0,0.0,0.0,0.0
549,Adjust Mahjong tile,0,0,0.0,0.0,0.0
550,Align Mahjong tiles,0,0,0.0,0.0,0.0
551,Move Mahjong tile,0,0,0.0,0.0,0.0
552,Realign Mahjong tiles,0,4,0.0,0.0,0.0
553,Cut cardboard square,0,0,0.0,0.0,0.0
554,Trim cardboard piece,0,0,0.0,0.0,0.0
555,Pick up food item,0,2,0.0,0.0,0.0
556,Pick up cereal boxes,0,5,0.0,0.0,0.0
557,Carry cereal boxes,0,2,0.0,0.0,0.0
558,Carry cereal towards aisle,0,6,0.0,0.0,0.0
559,Pick up pasta box,0,8,0.0,0.0,0.0
560,Carry pasta box towards aisle,0,5,0.0,0.0,0.0
561,Pick up container from box,0,2,0.0,0.0,0.0
562,Hold container,0,288,0.0,0.0,0.0
563,Reach for items in box,0,0,0.0,0.0,0.0
564,Pick up grocery item,0,4,0.0,0.0,0.0
565,Carry item to shelf,0,3,0.0,0.0,0.0
566,Inspect shelf,0,1,0.0,0.0,0.0
567,Move to stock products,0,0,0.0,0.0,0.0
568,Pick up snack packs,0,0,0.0,0.0,0.0
569,Wipe shelf surface,0,4,0.0,0.0,0.0
570,Move to shelf base,0,2,0.0,0.0,0.0
571,Place snack on shelf,0,0,0.0,0.0,0.0
572,Retrieve snack from container,0,0,0.0,0.0,0.0
573,Pick up gift box,0,0,0.0,0.0,0.0
574,Place gift box into bin,0,0,0.0,0.0,0.0
575,Place gift box on shelf,0,0,0.0,0.0,0.0
576,Pick up next gift box,0,0,0.0,0.0,0.0
577,Pick up snack pouch,0,0,0.0,0.0,0.0
578,Place snack pouch in container,0,0,0.0,0.0,0.0
579,Reach for snack pouch,0,0,0.0,0.0,0.0
580,Place snack pouch on shelf,0,0,0.0,0.0,0.0
581,Move storage bin,0,0,0.0,0.0,0.0
582,Reach for shelf,0,0,0.0,0.0,0.0
583,Hold bin and move through aisle,0,0,0.0,0.0,0.0
584,Remove storage bin from shelf,0,0,0.0,0.0,0.0
585,Reach for empty shelf space,0,1,0.0,0.0,0.0
586,Grasp plastic bag on shelf,0,0,0.0,0.0,0.0
587,Remove plastic container from shelf,0,0,0.0,0.0,0.0
588,Arrange plastic containers,0,0,0.0,0.0,0.0
589,Remove plastic container from storage box,0,2,0.0,0.0,0.0
590,Retrieve another container,0,0,0.0,0.0,0.0
591,Arrange container on shelf,0,0,0.0,0.0,0.0
592,Hold smartphone,41,0,0.0,0.0,0.0
593,Place smartphone on desk,0,0,0.0,0.0,0.0
594,Reach for water bottle,0,0,0.0,0.0,0.0
595,Hold scissors,0,0,0.0,0.0,0.0
596,Cut newspaper,0,0,0.0,0.0,0.0
597,Continue cutting newspaper,0,0,0.0,0.0,0.0
598,Place scissors on table,0,0,0.0,0.0,0.0
599,Move scissors away,0,0,0.0,0.0,0.0
600,Place scissors down,0,0,0.0,0.0,0.0
601,Arrange tiles into row,0,0,0.0,0.0,0.0
602,Adjust tile row alignment,0,0,0.0,0.0,0.0
603,Adjust Mahjong tile alignment,0,0,0.0,0.0,0.0
604,Adjust Mahjong tile on the stack,0,0,0.0,0.0,0.0
605,Pick up Mahjong tile,0,0,0.0,0.0,0.0
606,Place Mahjong tile on the stack,0,0,0.0,0.0,0.0
607,Place Mahjong tile on stack,0,0,0.0,0.0,0.0
608,Sort Mahjong tiles,0,0,0.0,0.0,0.0
609,Hold ruler and draw line,0,0,0.0,0.0,0.0
610,Draw line,0,0,0.0,0.0,0.0
611,Mark lines with pen along ruler,0,0,0.0,0.0,0.0
612,Hold ruler and mark cardboard,0,0,0.0,0.0,0.0
613,Hold ruler and marker,0,0,0.0,0.0,0.0
614,Pick up charging case,0,2,0.0,0.0,0.0
615,Inspect charging case,0,2,0.0,0.0,0.0
616,Place charging case down,0,0,0.0,0.0,0.0
617,Hold paper strip,0,0,0.0,0.0,0.0
618,Place ruler on cardboard,0,1,0.0,0.0,0.0
619,Measure and mark cardboard,0,0,0.0,0.0,0.0
620,Hold and align cardboard,0,0,0.0,0.0,0.0
621,Reposition tools,0,1,0.0,0.0,0.0
622,Position cardboard tube,0,2,0.0,0.0,0.0
623,Cut cardboard strip with scissors,0,0,0.0,0.0,0.0
624,Position scissors for next cut,0,0,0.0,0.0,0.0
625,Scroll on smartphone,0,0,0.0,0.0,0.0
626,Tap smartphone screen,0,0,0.0,0.0,0.0
627,Scroll through photo gallery,0,0,0.0,0.0,0.0
628,Typing message on smartphone,0,0,0.0,0.0,0.0
629,Typing on smartphone,0,0,0.0,0.0,0.0
630,Tapping smartphone screen,0,0,0.0,0.0,0.0
631,Tapping on smartphone screen,0,2,0.0,0.0,0.0
632,Putting away smartphone,0,146,0.0,0.0,0.0
633,Stop measuring and put down tools,0,0,0.0,0.0,0.0
634,Positioning ruler on cardboard,0,1,0.0,0.0,0.0
635,Draw line with pen,0,0,0.0,0.0,0.0
636,Prepare to draw lines,0,3,0.0,0.0,0.0
637,Remove ruler and marker,0,0,0.0,0.0,0.0
638,Align ruler and mark cardboard,0,1,0.0,0.0,0.0
639,Walking through classroom,0,0,0.0,0.0,0.0
640,Assemble cardboard pieces,0,0,0.0,0.0,0.0
641,Move marker away,0,0,0.0,0.0,0.0
642,Arrange cardboard piece,0,0,0.0,0.0,0.0
643,Position ruler and mark cardboard,0,0,0.0,0.0,0.0
644,Place canned good on shelf,0,0,0.0,0.0,0.0
645,Move canned goods container,0,0,0.0,0.0,0.0
646,Position container near shelf,0,0,0.0,0.0,0.0
647,Adjust container on shelf,0,0,0.0,0.0,0.0
648,Pick up canned food,12,0,0.0,0.0,0.0
649,Place canned food in container,0,0,0.0,0.0,0.0
650,Adjust cans in container,0,0,0.0,0.0,0.0
651,Adjust cans in tray,0,0,0.0,0.0,0.0
652,Adjusting canned goods on shelf,0,0,0.0,0.0,0.0
653,Align canned goods on shelf,0,0,0.0,0.0,0.0
654,Place canned food on shelf,41,0,0.0,0.0,0.0
655,Reach for next canned food item,0,0,0.0,0.0,0.0
656,Wipe the plastic jar,0,204,0.0,0.0,0.0
657,Finish wiping and inspect jar,0,1,0.0,0.0,0.0
658,Inspect jar,0,7,0.0,0.0,0.0
659,Pick up tin can,0,0,0.0,0.0,0.0
660,Hold items and inspect shelf,0,64,0.0,0.0,0.0
661,Move cardboard,0,2,0.0,0.0,0.0
662,Stabilize cardboard,0,8,0.0,0.0,0.0
663,Stabilize ruler,0,2,0.0,0.0,0.0
664,Labeling cardboard squares,0,12,0.0,0.0,0.0
665,Moving cardboard square,0,3,0.0,0.0,0.0
666,Labeling cardboard square,0,30,0.0,0.0,0.0
667,Placing labeled square,0,2,0.0,0.0,0.0
668,Starting to label next square,0,7,0.0,0.0,0.0
669,Placing labeled cardboard square,0,0,0.0,0.0,0.0
670,Labeling cardboard piece,0,15,0.0,0.0,0.0
671,Switching marker,0,1,0.0,0.0,0.0
672,Reach for next piece,0,1,0.0,0.0,0.0
673,Marking cardboard with pen,0,3,0.0,0.0,0.0
674,Placing pen on table,0,3,0.0,0.0,0.0
675,Repositioning ruler and cardboard,0,0,0.0,0.0,0.0
676,Folding cardboard,0,0,0.0,0.0,0.0
677,Place cardboard piece on stack,0,27,0.0,0.0,0.0
678,Manipulate cardboard sheet,0,8,0.0,0.0,0.0
679,Arrange buttons on the table,0,19,0.0,0.0,0.0
680,Arrange buttons,33,26,0.9230769230769231,0.7272727272727273,0.8135593220338984
681,Sorting buttons,0,2,0.0,0.0,0.0
682,Sort orange buttons,0,68,0.0,0.0,0.0
683,Sort orange button,0,18,0.0,0.0,0.0
684,Move hand over button pile,0,0,0.0,0.0,0.0
685,Move orange buttons,0,24,0.0,0.0,0.0
686,Interact with smartphone,26,0,0.0,0.0,0.0
687,Arrange orange buttons,0,96,0.0,0.0,0.0
688,Pick up stapler,0,0,0.0,0.0,0.0
689,Drawing grid line with ruler,0,0,0.0,0.0,0.0
690,Drawing grid line with pen and ruler,0,0,0.0,0.0,0.0
691,Draw grid line with pen,0,0,0.0,0.0,0.0
692,Draw grid line,0,2,0.0,0.0,0.0
693,Drawing grid line,0,0,0.0,0.0,0.0
694,Manipulate paper star,0,5,0.0,0.0,0.0
695,Fold paper star,0,0,0.0,0.0,0.0
696,Sort purple beads,0,0,0.0,0.0,0.0
697,Write on paper,7,0,0.0,0.0,0.0
698,Move pen away,0,0,0.0,0.0,0.0
699,Gathering star beads,0,1,0.0,0.0,0.0
700,Sort beads by hand,0,7,0.0,0.0,0.0
701,Hold tray of canned goods,0,0,0.0,0.0,0.0
702,Position tray,0,0,0.0,0.0,0.0
703,Sort canned goods in tray,0,0,0.0,0.0,0.0
704,Carry crate of cans,0,0,0.0,0.0,0.0
705,Place crate on floor,0,0,0.0,0.0,0.0
706,Move can towards shelf,0,0,0.0,0.0,0.0
707,Wipe item,0,0,0.0,0.0,0.0
708,Place item back,0,0,0.0,0.0,0.0
709,Wipe retail item,0,0,0.0,0.0,0.0
710,Reach for retail item,0,0,0.0,0.0,0.0
711,Grasp retail item,0,0,0.0,0.0,0.0
712,Adjust retail items on shelf,0,0,0.0,0.0,0.0
713,Pick up retail item,0,0,0.0,0.0,0.0
714,Align and place retail item,0,0,0.0,0.0,0.0
715,Arrange items on shelf,0,0,0.0,0.0,0.0
716,Adjust retail item position,0,0,0.0,0.0,0.0
717,Pick up pink water bottle,0,2,0.0,0.0,0.0
718,Place down pink water bottle,0,7,0.0,0.0,0.0
719,Place star in row,0,1,0.0,0.0,0.0
720,Reach for star,0,0,0.0,0.0,0.0
721,Retrieve star,0,4,0.0,0.0,0.0
722,Pick up star,0,0,0.0,0.0,0.0
723,Hold recording sheet and pen,0,0,0.0,0.0,0.0
724,Record star count,0,0,0.0,0.0,0.0
725,Hold pen and paper,0,0,0.0,0.0,0.0
726,Observe surroundings,0,1,0.0,0.0,0.0
727,Observe paper and count objects,0,0,0.0,0.0,0.0
728,Write count on paper,16,5,0.0,0.0,0.0
729,Place pen on table,0,1,0.0,0.0,0.0
730,View content on smartphone,0,0,0.0,0.0,0.0
731,Place smartphone on table,0,2,0.0,0.0,0.0
732,Resume writing on paper,0,0,0.0,0.0,0.0
733,Place paper star in row,0,0,0.0,0.0,0.0
734,Manipulate star,0,0,0.0,0.0,0.0
735,Arrange paper stars,0,0,0.0,0.0,0.0
736,Manipulate paper stars,0,0,0.0,0.0,0.0
737,Cut cardboard grid,0,0,0.0,0.0,0.0
738,Pick up power bank,0,0,0.0,0.0,0.0
739,Pick up small item,0,0,0.0,0.0,0.0
740,Walking to sink,0,0,0.0,0.0,0.0
741,Washing hands,0,0,0.0,0.0,0.0
742,Rub hands together,0,0,0.0,0.0,0.0
743,Finish washing hands,0,0,0.0,0.0,0.0
744,Pick up paper towel,0,0,0.0,0.0,0.0
745,Dry hands,0,0,0.0,0.0,0.0
746,Discard paper towel,0,0,0.0,0.0,0.0
747,Begin folding paper strip,0,1,0.0,0.0,0.0
748,Fold paper strip into a star,0,0,0.0,0.0,0.0
749,Prepare paper strip,0,1,0.0,0.0,0.0
750,Place star on table,0,5,0.0,0.0,0.0
751,Fold lucky star,0,0,0.0,0.0,0.0
752,Manipulate folded paper star,0,2,0.0,0.0,0.0
753,Release paper star,0,1,0.0,0.0,0.0
754,Grasp paper strip,0,0,0.0,0.0,0.0
755,Sort colored tiles,0,0,0.0,0.0,0.0
756,Pick up colored tile,0,0,0.0,0.0,0.0
757,Place colored tile,0,0,0.0,0.0,0.0
758,Sort tiles,0,0,0.0,0.0,0.0
759,Sort tiles by color,0,0,0.0,0.0,0.0
760,Place phone on table,0,0,0.0,0.0,0.0
761,Write on notepad,0,72,0.0,0.0,0.0
762,Writing on notepad,0,22,0.0,0.0,0.0
763,Reaching for beads,0,7,0.0,0.0,0.0
764,Cut section from newspaper,0,0,0.0,0.0,0.0
765,Tear newspaper,0,0,0.0,0.0,0.0
766,Hold newspaper,0,0,0.0,0.0,0.0
767,Hold and align newspaper,0,0,0.0,0.0,0.0
768,Fold newspaper,0,0,0.0,0.0,0.0
769,Reposition newspaper,0,0,0.0,0.0,0.0
770,Cut along the edge of the newspaper,0,0,0.0,0.0,0.0
771,Cut along the newspaper edge,0,0,0.0,0.0,0.0
772,Browsing mobile phone,0,0,0.0,0.0,0.0
773,Browse mobile phone,0,0,0.0,0.0,0.0
774,Cut newspaper with scissors,0,0,0.0,0.0,0.0
775,Sort blue star-shaped pieces,0,2,0.0,0.0,0.0
776,Sort small plastic pieces,0,0,0.0,0.0,0.0
777,Reach for more pieces,0,1,0.0,0.0,0.0
778,Sort plastic pieces,0,0,0.0,0.0,0.0
779,Gather pieces,0,0,0.0,0.0,0.0
780,Move pieces into box,0,0,0.0,0.0,0.0
781,Gather pieces into box,0,0,0.0,0.0,0.0
782,Typing on phone,0,0,0.0,0.0,0.0
783,Scrolling or navigating on phone,0,0,0.0,0.0,0.0
784,Scrolling and viewing content on phone,0,0,0.0,0.0,0.0
785,Pick up charging cable,0,0,0.0,0.0,0.0
786,Hold electronic item,0,0,0.0,0.0,0.0
787,Pick up electronic item,0,0,0.0,0.0,0.0
788,Wipe electronic item,0,1,0.0,0.0,0.0
789,Inspect electronic item,0,0,0.0,0.0,0.0
790,Place item in bag,0,0,0.0,0.0,0.0
791,Select another item,0,0,0.0,0.0,0.0
792,Inspect smartphone box,0,0,0.0,0.0,0.0
793,Hold smartphone box,0,0,0.0,0.0,0.0
794,Examine product,0,0,0.0,0.0,0.0
795,Pick up canned item,0,5,0.0,0.0,0.0
796,Pick up another canned item,0,11,0.0,0.0,0.0
797,Carry plastic container,0,3,0.0,0.0,0.0
798,Place container on floor,0,7,0.0,0.0,0.0
799,Reach for another container,0,5,0.0,0.0,0.0
800,Place storage container on floor,0,7,0.0,0.0,0.0
801,Release container,0,2,0.0,0.0,0.0
802,Pick up storage container,0,3,0.0,0.0,0.0
803,Move container toward shelf,0,11,0.0,0.0,0.0
804,Position container on shelf,0,3,0.0,0.0,0.0
805,Remove lid from container,0,6,0.0,0.0,0.0
806,Pick up canned goods,0,2,0.0,0.0,0.0
807,Place canned goods in container,0,1,0.0,0.0,0.0
808,Pick up next product from bin,0,3,0.0,0.0,0.0
809,Reorganize bin contents,0,3,0.0,0.0,0.0
810,Move bin,0,184,0.0,0.0,0.0
811,Walking along the aisle,0,0,0.0,0.0,0.0
812,Observe stocking,0,0,0.0,0.0,0.0
813,Move plastic storage bin,0,0,0.0,0.0,0.0
814,Place canned food in bin,0,0,0.0,0.0,0.0
815,Hold container of canned food,0,0,0.0,0.0,0.0
816,Move towards aisle,0,0,0.0,0.0,0.0
817,Approach restocking supplies,0,0,0.0,0.0,0.0
818,Pick up plastic container,0,0,0.0,0.0,0.0
819,Move along the shelves,0,0,0.0,0.0,0.0
820,Move pineapple chips,0,0,0.0,0.0,0.0
821,Forming quilled paper shape,0,0,0.0,0.0,0.0
822,Manipulate quilled paper shape,0,0,0.0,0.0,0.0
823,Place quilled paper shape,0,5,0.0,0.0,0.0
824,Retrieve paper strip,0,0,0.0,0.0,0.0
825,Select paper strip,0,0,0.0,0.0,0.0
826,Manipulate quilled paper strips,0,0,0.0,0.0,0.0
827,Transition to standing position,0,0,0.0,0.0,0.0
828,Observe paper quilling station,0,0,0.0,0.0,0.0
829,Sort quilled paper pieces,0,0,0.0,0.0,0.0
830,Walk towards storage area,0,2,0.0,0.0,0.0
831,Hold device and cable,0,0,0.0,0.0,0.0
832,Move piece to pile,0,0,0.0,0.0,0.0
833,Manipulate quilled paper,0,1,0.0,0.0,0.0
834,Pick up and sort cardboard,0,0,0.0,0.0,0.0
835,Sort and arrange cardboard pieces,0,0,0.0,0.0,0.0
836,Move camera over surface,0,0,0.0,0.0,0.0
837,Observe sorting progress,0,1,0.0,0.0,0.0
838,Reach for cardboard piece,0,0,0.0,0.0,0.0
839,Lock phone,0,0,0.0,0.0,0.0
840,Sort and stack cardboard pieces,0,0,0.0,0.0,0.0
841,Mark list with pen,0,0,0.0,0.0,0.0
842,Mark paper list,0,0,0.0,0.0,0.0
843,Adjust bead piles,0,0,0.0,0.0,0.0
844,Sort blue beads,0,0,0.0,0.0,0.0
845,Move blue beads,0,1,0.0,0.0,0.0
846,Place down pen,0,1,0.0,0.0,0.0
847,Move away from desk,0,1,0.0,0.0,0.0
848,Walking through the office,0,0,0.0,0.0,0.0
849,Place controller on table,0,0,0.0,0.0,0.0
850,Resume sorting blue beads,0,0,0.0,0.0,0.0
851,Fold cardboard shape,0,4,0.0,0.0,0.0
852,Reach for cardboard box,0,5,0.0,0.0,0.0
853,Reach for object,0,12,0.0,0.0,0.0
854,Release cardboard shape,0,1,0.0,0.0,0.0
855,Reposition hands,0,0,0.0,0.0,0.0
856,Rolling paper strip,0,0,0.0,0.0,0.0
857,Finishing coil,0,1,0.0,0.0,0.0
858,Selecting new paper strip,0,5,0.0,0.0,0.0
859,Start folding paper strip,0,0,0.0,0.0,0.0
860,Folding paper strip,0,2,0.0,0.0,0.0
861,Positioning paper strip,0,8,0.0,0.0,0.0
862,Manipulate quilling paper,0,0,0.0,0.0,0.0
863,Grasp electronic object,0,1,0.0,0.0,0.0
864,Walk towards workspace,0,2,0.0,0.0,0.0
865,Interaction with coworker,0,0,0.0,0.0,0.0
866,Manipulate small object,0,3,0.0,0.0,0.0
867,Manipulate paper quilling piece,0,0,0.0,0.0,0.0
868,Hold quilled paper piece,0,3,0.0,0.0,0.0
869,Reach for paper strip,0,4,0.0,0.0,0.0
870,Pull paper strip,0,4,0.0,0.0,0.0
871,Hold and align paper strip,0,1,0.0,0.0,0.0
872,Hold and rotate paper strip,0,3,0.0,0.0,0.0
873,Marking cardboard piece,29,0,0.0,0.0,0.0
874,Hold and mark cardboard piece,0,0,0.0,0.0,0.0
875,Organize cardboard pieces,18,0,0.0,0.0,0.0
876,Walking towards workstation,0,0,0.0,0.0,0.0
877,Move to desk,0,0,0.0,0.0,0.0
878,Sort small objects,0,0,0.0,0.0,0.0
879,Gathering items,0,0,0.0,0.0,0.0
880,Place items on table,0,0,0.0,0.0,0.0
881,Gathering colored beads,0,0,0.0,0.0,0.0
882,Arrange beads by color,0,0,0.0,0.0,0.0
883,Sort star-shaped objects by color,0,0,0.0,0.0,0.0
884,Sort star-shaped objects,0,0,0.0,0.0,0.0
885,Sort yellow star-shaped objects,0,0,0.0,0.0,0.0
886,Sort purple star-shaped objects,0,0,0.0,0.0,0.0
887,View phone screen,0,1,0.0,0.0,0.0
888,Viewing phone screen,0,0,0.0,0.0,0.0
889,Placing phone down,0,1,0.0,0.0,0.0
890,Initiate star folding,0,0,0.0,0.0,0.0
891,Reach for canned food,0,0,0.0,0.0,0.0
892,Pick up yellow item,0,0,0.0,0.0,0.0
893,Hold blue product box,0,0,0.0,0.0,0.0
894,Inspect product,0,0,0.0,0.0,0.0
895,Clean shelf,0,0,0.0,0.0,0.0
896,Walk towards shelf,0,0,0.0,0.0,0.0
897,Select product from box,0,0,0.0,0.0,0.0
898,Wipe ketchup bottle,0,0,0.0,0.0,0.0
899,Place ketchup bottle on shelf,0,0,0.0,0.0,0.0
900,Prepare to place bottle on shelf,0,0,0.0,0.0,0.0
901,Draw line with marker,0,0,0.0,0.0,0.0
902,Draw straight line,0,0,0.0,0.0,0.0
903,Mark straight line,0,0,0.0,0.0,0.0
904,Move ruler and tools,0,0,0.0,0.0,0.0
905,Pick up small cardboard piece,0,0,0.0,0.0,0.0
906,Walk through office,0,0,0.0,0.0,0.0
907,Transition to cutting,0,0,0.0,0.0,0.0
908,Cut cardboard along line,0,0,0.0,0.0,0.0
909,Reposition hands and ruler,0,0,0.0,0.0,0.0
910,Align ruler with crease,0,0,0.0,0.0,0.0
911,Press fold,0,0,0.0,0.0,0.0
912,Cut cardboard strip with utility knife,0,0,0.0,0.0,0.0
913,Position utility knife on cardboard,0,0,0.0,0.0,0.0
914,Place smartphone on stand,4,0,0.0,0.0,0.0
915,Pick up dustpan,13,0,0.0,0.0,0.0
916,Move dustpan to side,10,0,0.0,0.0,0.0
917,Hold container lid,16,0,0.0,0.0,0.0
918,Move towards the stove,11,0,0.0,0.0,0.0
919,Open stove pot lid,16,0,0.0,0.0,0.0
920,Walking towards door,7,0,0.0,0.0,0.0
921,Closing the door,10,0,0.0,0.0,0.0
922,Picking up bottle,8,0,0.0,0.0,0.0
923,Wipe kitchen counter,9,0,0.0,0.0,0.0
924,Rinse cloth in sink,7,0,0.0,0.0,0.0
925,Move towards kitchen area,11,0,0.0,0.0,0.0
926,Place cloth on floor,6,0,0.0,0.0,0.0
927,Reach for cleaning supplies,13,0,0.0,0.0,0.0
928,Grasp cleaning bottle,10,0,0.0,0.0,0.0
929,Remove cleaning bottle,9,0,0.0,0.0,0.0
930,Washing hands in sink,5,0,0.0,0.0,0.0
931,Grasping cleaning cloth,11,0,0.0,0.0,0.0
932,Wiping countertop,8,0,0.0,0.0,0.0
933,Lift pot lid,6,0,0.0,0.0,0.0
934,Stir contents,9,0,0.0,0.0,0.0
935,Place lid back,5,0,0.0,0.0,0.0
936,Adjust pot position,7,0,0.0,0.0,0.0
937,Move pot,7,0,0.0,0.0,0.0
938,Place towel,13,0,0.0,0.0,0.0
939,Start cutting,3,0,0.0,0.0,0.0
940,Cut along the marked line,51,0,0.0,0.0,0.0
941,Reposition hand,7,0,0.0,0.0,0.0
942,Pick up item from bin,0,0,0.0,0.0,0.0
943,Pick up next item from bin,0,0,0.0,0.0,0.0
944,Hold item,0,0,0.0,0.0,0.0
945,Inspect and place item on shelf,0,0,0.0,0.0,0.0
946,Check smart watch,0,0,0.0,0.0,0.0
947,Pick up jar,0,0,0.0,0.0,0.0
948,Pick up sauce bottle,0,0,0.0,0.0,0.0
949,Place sauce bottle on shelf,0,0,0.0,0.0,0.0
950,Hold empty container,0,0,0.0,0.0,0.0
951,Assess shelf arrangement,0,0,0.0,0.0,0.0
952,Align foam piece,0,0,0.0,0.0,0.0
953,Press foam piece,0,0,0.0,0.0,0.0
954,Pick up bottle,0,0,0.0,0.0,0.0
955,Touch foam strip,0,0,0.0,0.0,0.0
956,Release foam strip,0,0,0.0,0.0,0.0
957,Observe craft layout,0,0,0.0,0.0,0.0
958,Reach for foam strips,0,0,0.0,0.0,0.0
959,Assemble foam strips,0,0,0.0,0.0,0.0
960,Adjust foam strip,0,0,0.0,0.0,0.0
961,Align foam strip,0,0,0.0,0.0,0.0
962,Attach foam strip,0,0,0.0,0.0,0.0
963,Curve foam strip into loop,0,0,0.0,0.0,0.0
964,Press ends of foam strip together,0,0,0.0,0.0,0.0
965,Position yellow foam piece on strip,0,0,0.0,0.0,0.0
966,Press foam piece to strip,0,0,0.0,0.0,0.0
967,Press foam strip,0,0,0.0,0.0,0.0
968,Fold foam piece,0,0,0.0,0.0,0.0
969,Pinch foam strips,0,0,0.0,0.0,0.0
970,Pull blue foam strip,0,0,0.0,0.0,0.0
971,Tear blue foam strip,0,0,0.0,0.0,0.0
972,Place blue foam piece,0,0,0.0,0.0,0.0
973,Pick up blue foam piece,0,0,0.0,0.0,0.0
974,Tear blue foam piece,0,0,0.0,0.0,0.0
975,Tear off blue foam piece,0,0,0.0,0.0,0.0
976,Hold foam pieces,0,0,0.0,0.0,0.0
977,Peel foam strip,0,0,0.0,0.0,0.0
978,Move small blue foam piece towards the strip,0,0,0.0,0.0,0.0
979,Align blue strip,0,0,0.0,0.0,0.0
980,Press blue strip,0,0,0.0,0.0,0.0
981,Position blue strip,0,0,0.0,0.0,0.0
982,Lift blue strip,0,0,0.0,0.0,0.0
983,Hold blue strip,0,0,0.0,0.0,0.0
984,Peel blue strip,0,0,0.0,0.0,0.0
985,Fold blue strip,0,0,0.0,0.0,0.0
986,Align paper strip,0,0,0.0,0.0,0.0
987,Interlock paper strips,0,0,0.0,0.0,0.0
988,Turn away from table,0,0,0.0,0.0,0.0
989,Pick up craft material,0,0,0.0,0.0,0.0
990,Attach material to paper strip,0,0,0.0,0.0,0.0
991,Pick up tool,0,0,0.0,0.0,0.0
992,Walk through the room,0,0,0.0,0.0,0.0
993,Walk down hallway,0,0,0.0,0.0,0.0
994,Enter workspace,0,0,0.0,0.0,0.0
995,Grasp door handle,0,0,0.0,0.0,0.0
996,Walk to table,0,0,0.0,0.0,0.0
997,Pick up supplies from box,0,0,0.0,0.0,0.0
998,Enter the room,0,0,0.0,0.0,0.0
999,Approach work table,0,0,0.0,0.0,0.0
1000,Pull chair,0,0,0.0,0.0,0.0
1001,Touch colleague's back,0,0,0.0,0.0,0.0
1002,Position the chair,0,0,0.0,0.0,0.0
1003,Observe and walk through store,16,0,0.0,0.0,0.0
1004,Inspect shelf condition,23,0,0.0,0.0,0.0
1005,Observe colleague and workspace,6,0,0.0,0.0,0.0
1006,Approach boxes,11,0,0.0,0.0,0.0
1007,Reach for wire hangers,10,0,0.0,0.0,0.0
1008,Extract wire hangers from box,22,0,0.0,0.0,0.0
1009,Bundle display hooks,22,0,0.0,0.0,0.0
1010,Release hook,13,0,0.0,0.0,0.0
1011,Walk towards other aisles,1,0,0.0,0.0,0.0
1012,Move through aisle,15,0,0.0,0.0,0.0
1013,Pick up items from the shopping bag,16,0,0.0,0.0,0.0
1014,Place items on the shelf,12,0,0.0,0.0,0.0
1015,Place marked piece down,15,0,0.0,0.0,0.0
1016,Hold cardboard piece,14,0,0.0,0.0,0.0
1017,Release cardboard piece and gesture,17,0,0.0,0.0,0.0
1018,Move marker and adjust hand,11,0,0.0,0.0,0.0
1019,Identify next cardboard piece,17,0,0.0,0.0,0.0
1020,Observe and pause,2,0,0.0,0.0,0.0
1021,Gesturing,3,0,0.0,0.0,0.0
1022,Resume observation,9,0,0.0,0.0,0.0
1023,Release food item,0,0,0.0,0.0,0.0
1024,Reach for and examine canned goods,0,0,0.0,0.0,0.0
1025,Examine canned goods,0,0,0.0,0.0,0.0
1026,Select and pick up a canned item,0,0,0.0,0.0,0.0
1027,Place item back on shelf,0,0,0.0,0.0,0.0
1028,Pick up Dior gift box,0,0,0.0,0.0,0.0
1029,Inspect Dior gift box,0,0,0.0,0.0,0.0
1030,Place back Dior gift box,0,0,0.0,0.0,0.0
