task,task_display,status,window_index,start_frame,end_frame,center_frame,true_value,predicted_value,confidence,correct
timeline_subtask,Current Subtask Recognition,observed_prediction,827,4135,4154,4144,Pour and close white bottle,Set down kettle and retrieve white bottle,0.9362494945526123,0
timeline_subtask,Current Subtask Recognition,observed_prediction,828,4140,4159,4149,Pour and close white bottle,Set down kettle and retrieve white bottle,0.9306931495666504,0
timeline_subtask,Current Subtask Recognition,observed_prediction,829,4145,4164,4154,Pour and close white bottle,Set down kettle and retrieve white bottle,0.8956818580627441,0
timeline_subtask,Current Subtask Recognition,observed_prediction,830,4150,4169,4159,Pour and close white bottle,Set down kettle and retrieve white bottle,0.8819759488105774,0
timeline_subtask,Current Subtask Recognition,observed_prediction,831,4155,4174,4164,Pour and close white bottle,Set down kettle and retrieve white bottle,0.8453457951545715,0
timeline_subtask,Current Subtask Recognition,observed_prediction,832,4160,4179,4169,Pour and close white bottle,Set down kettle and retrieve white bottle,0.5268679261207581,0
timeline_subtask,Current Subtask Recognition,observed_prediction,833,4165,4184,4174,Pour and close white bottle,Set down kettle and retrieve white bottle,0.509355366230011,0
timeline_subtask,Current Subtask Recognition,observed_prediction,834,4170,4189,4179,Pour and close white bottle,Set down kettle and retrieve white bottle,0.5135206580162048,0
timeline_subtask,Current Subtask Recognition,observed_prediction,835,4175,4194,4184,Pour and close white bottle,Pick up and position kettle,0.5844142436981201,0
timeline_subtask,Current Subtask Recognition,observed_prediction,836,4180,4199,4189,Pour and close white bottle,Pick up and position kettle,0.9496958255767822,0
timeline_subtask,Current Subtask Recognition,observed_prediction,837,4185,4204,4194,Pour and close white bottle,Pick up and position kettle,0.9995589852333069,0
timeline_subtask,Current Subtask Recognition,observed_prediction,838,4190,4209,4199,Pour and close white bottle,Pick up and position kettle,0.9999856948852539,0
timeline_subtask,Current Subtask Recognition,observed_prediction,839,4195,4214,4204,Pour and close white bottle,Pick up and position kettle,0.9999332427978516,0
timeline_subtask,Current Subtask Recognition,observed_prediction,840,4200,4219,4209,Pour and close white bottle,Pick up and position kettle,0.9996405839920044,0
timeline_subtask,Current Subtask Recognition,observed_prediction,841,4205,4224,4214,Pour and close white bottle,Pick up and position kettle,0.9553611874580383,0
timeline_subtask,Current Subtask Recognition,observed_prediction,842,4210,4229,4219,Pour and close white bottle,Pick up and position kettle,0.8388680219650269,0
timeline_subtask,Current Subtask Recognition,observed_prediction,843,4215,4234,4224,Pour and close white bottle,Pick up and position kettle,0.9918482303619385,0
timeline_subtask,Current Subtask Recognition,observed_prediction,844,4220,4239,4229,Pour and close white bottle,Pick up and position kettle,0.9999485015869141,0
timeline_subtask,Current Subtask Recognition,observed_prediction,845,4225,4244,4234,Pour and close white bottle,Pick up and position kettle,0.999962329864502,0
timeline_subtask,Current Subtask Recognition,observed_prediction,846,4230,4249,4239,Pour and close white bottle,Pick up and position kettle,0.9999809265136719,0
timeline_subtask,Current Subtask Recognition,observed_prediction,847,4235,4254,4244,Pour and close white bottle,Pick up and position kettle,0.9976537823677063,0
timeline_subtask,Current Subtask Recognition,observed_prediction,848,4240,4259,4249,Pour and close white bottle,Pick up and position kettle,0.999019980430603,0
timeline_subtask,Current Subtask Recognition,observed_prediction,849,4245,4264,4254,Pour and close white bottle,Pick up and position kettle,0.9999651908874512,0
timeline_subtask,Current Subtask Recognition,observed_prediction,850,4250,4269,4259,Pour and close white bottle,Pick up and position kettle,0.9999885559082031,0
timeline_subtask,Current Subtask Recognition,observed_prediction,851,4255,4274,4264,Pour and close white bottle,Pick up and position kettle,0.999997615814209,0
timeline_subtask,Current Subtask Recognition,observed_prediction,852,4260,4279,4269,Pour and close white bottle,Pick up and position kettle,0.9998563528060913,0
timeline_subtask,Current Subtask Recognition,observed_prediction,853,4265,4284,4274,Pour and close white bottle,Pick up and position kettle,0.9959465861320496,0
timeline_subtask,Current Subtask Recognition,observed_prediction,854,4270,4289,4279,Pour and close white bottle,Pick up and position kettle,0.8667193055152893,0
timeline_subtask,Current Subtask Recognition,observed_prediction,855,4275,4294,4284,Pour and close white bottle,Pick up and position kettle,0.8663994073867798,0
timeline_subtask,Current Subtask Recognition,observed_prediction,856,4280,4299,4289,Pour and close white bottle,Pick up and position kettle,0.882402777671814,0
timeline_subtask,Current Subtask Recognition,observed_prediction,857,4285,4304,4294,Pour and close white bottle,Pick up and position kettle,0.8997464776039124,0
timeline_subtask,Current Subtask Recognition,observed_prediction,858,4290,4309,4299,Pour and close white bottle,Pick up and position kettle,0.8988319635391235,0
timeline_subtask,Current Subtask Recognition,observed_prediction,859,4295,4314,4304,Pour and close white bottle,Pick up and position kettle,0.8254587054252625,0
timeline_subtask,Current Subtask Recognition,observed_prediction,860,4300,4319,4309,Pour and close white bottle,Pick up and position kettle,0.8718734383583069,0
timeline_subtask,Current Subtask Recognition,observed_prediction,861,4305,4324,4314,Pour and close white bottle,Pick up and position kettle,0.8687889575958252,0
timeline_subtask,Current Subtask Recognition,observed_prediction,862,4310,4329,4319,Pour and close white bottle,Pick up and position kettle,0.5547309517860413,0
timeline_subtask,Current Subtask Recognition,observed_prediction,863,4315,4334,4324,Pour and close white bottle,Set down kettle and retrieve white bottle,0.5616157650947571,0
timeline_subtask,Current Subtask Recognition,observed_prediction,864,4320,4339,4329,Pour and close white bottle,Set down kettle and retrieve white bottle,0.5058184862136841,0
timeline_subtask,Current Subtask Recognition,observed_prediction,865,4325,4344,4334,Pour and close white bottle,Set down kettle and retrieve white bottle,0.6029254794120789,0
timeline_subtask,Current Subtask Recognition,observed_prediction,866,4330,4349,4339,Pour and close white bottle,Set down kettle and retrieve white bottle,0.5908212065696716,0
timeline_subtask,Current Subtask Recognition,observed_prediction,867,4335,4354,4344,Pour and close white bottle,Lift gooseneck kettle,0.4602386951446533,0
timeline_subtask,Current Subtask Recognition,observed_prediction,868,4340,4359,4349,Pour and close white bottle,Lift gooseneck kettle,0.5442340970039368,0
timeline_subtask,Current Subtask Recognition,observed_prediction,869,4345,4364,4354,Pour and close white bottle,Lift gooseneck kettle,0.5411785244941711,0
timeline_subtask,Current Subtask Recognition,observed_prediction,871,4355,4374,4364,Move bottle to coffee equipment,Set down kettle and retrieve white bottle,0.5403767228126526,0
timeline_subtask,Current Subtask Recognition,observed_prediction,872,4360,4379,4369,Move bottle to coffee equipment,Set down kettle and retrieve white bottle,0.5159992575645447,0
timeline_subtask,Current Subtask Recognition,observed_prediction,873,4365,4384,4374,Move bottle to coffee equipment,Set down kettle and retrieve white bottle,0.55208820104599,0
timeline_subtask,Current Subtask Recognition,observed_prediction,874,4370,4389,4379,Move bottle to coffee equipment,Lift gooseneck kettle,0.7330989241600037,0
timeline_subtask,Current Subtask Recognition,observed_prediction,875,4375,4394,4384,Move bottle to coffee equipment,Lift gooseneck kettle,0.7760382294654846,0
timeline_subtask,Current Subtask Recognition,observed_prediction,876,4380,4399,4389,Move bottle to coffee equipment,Lift gooseneck kettle,0.8253584504127502,0
timeline_subtask,Current Subtask Recognition,observed_prediction,877,4385,4404,4394,Move bottle to coffee equipment,Lift gooseneck kettle,0.7143031358718872,0
timeline_subtask,Current Subtask Recognition,observed_prediction,879,4395,4414,4404,Prepare for pouring,Lift gooseneck kettle,0.4783322811126709,0
timeline_subtask,Current Subtask Recognition,observed_prediction,880,4400,4419,4409,Prepare for pouring,Set down kettle and retrieve white bottle,0.5013586282730103,0
timeline_subtask,Current Subtask Recognition,observed_prediction,881,4405,4424,4414,Prepare for pouring,Set down kettle and retrieve white bottle,0.9182792901992798,0
timeline_subtask,Current Subtask Recognition,observed_prediction,882,4410,4429,4419,Prepare for pouring,Set down kettle and retrieve white bottle,0.7371112704277039,0
timeline_subtask,Current Subtask Recognition,observed_prediction,883,4415,4434,4424,Prepare for pouring,Set down kettle and retrieve white bottle,0.6091059446334839,0
timeline_subtask,Current Subtask Recognition,observed_prediction,884,4420,4439,4429,Prepare for pouring,Lift gooseneck kettle,0.5893995761871338,0
timeline_subtask,Current Subtask Recognition,observed_prediction,885,4425,4444,4434,Prepare for pouring,Lift gooseneck kettle,0.617874264717102,0
timeline_subtask,Current Subtask Recognition,observed_prediction,886,4430,4449,4439,Prepare for pouring,Set down kettle and retrieve white bottle,0.6078978776931763,0
timeline_subtask,Current Subtask Recognition,observed_prediction,887,4435,4454,4444,Prepare for pouring,Set down kettle and retrieve white bottle,0.9316630363464355,0
timeline_subtask,Current Subtask Recognition,observed_prediction,888,4440,4459,4449,Prepare for pouring,Set down kettle and retrieve white bottle,0.9392425417900085,0
timeline_subtask,Current Subtask Recognition,observed_prediction,889,4445,4464,4454,Prepare for pouring,Set down kettle and retrieve white bottle,0.9597190618515015,0
timeline_subtask,Current Subtask Recognition,observed_prediction,890,4450,4469,4459,Prepare for pouring,Set down kettle and retrieve white bottle,0.9953666925430298,0
timeline_subtask,Current Subtask Recognition,observed_prediction,891,4455,4474,4464,Prepare for pouring,Set down kettle and retrieve white bottle,0.9865444302558899,0
timeline_subtask,Current Subtask Recognition,observed_prediction,892,4460,4479,4469,Prepare for pouring,Set down kettle and retrieve white bottle,0.9911562204360962,0
timeline_subtask,Current Subtask Recognition,observed_prediction,893,4465,4484,4474,Prepare for pouring,Set down kettle and retrieve white bottle,0.9947870969772339,0
timeline_subtask,Current Subtask Recognition,observed_prediction,894,4470,4489,4479,Prepare for pouring,Set down kettle and retrieve white bottle,0.9878416657447815,0
timeline_subtask,Current Subtask Recognition,observed_prediction,895,4475,4494,4484,Prepare for pouring,Set down kettle and retrieve white bottle,0.8541319966316223,0
timeline_subtask,Current Subtask Recognition,observed_prediction,896,4480,4499,4489,Prepare for pouring,Secure coffee container,0.7272000908851624,0
timeline_subtask,Current Subtask Recognition,observed_prediction,897,4485,4504,4494,Prepare for pouring,Secure coffee container,0.9694623947143555,0
timeline_subtask,Current Subtask Recognition,observed_prediction,898,4490,4509,4499,Prepare for pouring,Secure coffee container,0.9942604303359985,0
timeline_subtask,Current Subtask Recognition,observed_prediction,899,4495,4514,4504,Prepare for pouring,Secure coffee container,0.9791902303695679,0
timeline_subtask,Current Subtask Recognition,observed_prediction,900,4500,4519,4509,Prepare for pouring,Secure coffee container,0.8924335837364197,0
timeline_subtask,Current Subtask Recognition,observed_prediction,901,4505,4524,4514,Prepare for pouring,Move kettle,0.6958653926849365,0
timeline_subtask,Current Subtask Recognition,observed_prediction,902,4510,4529,4519,Prepare for pouring,Move kettle,0.9700832962989807,0
timeline_subtask,Current Subtask Recognition,observed_prediction,903,4515,4534,4524,Prepare for pouring,Move kettle,0.9894618391990662,0
timeline_subtask,Current Subtask Recognition,observed_prediction,904,4520,4539,4529,Prepare for pouring,Move kettle,0.9810553789138794,0
timeline_subtask,Current Subtask Recognition,observed_prediction,905,4525,4544,4534,Prepare for pouring,Move kettle,0.9248914122581482,0
timeline_subtask,Current Subtask Recognition,observed_prediction,906,4530,4549,4539,Prepare for pouring,Move kettle,0.6761091947555542,0
timeline_subtask,Current Subtask Recognition,observed_prediction,907,4535,4554,4544,Prepare for pouring,Handle gooseneck kettle,0.3683694303035736,0
timeline_subtask,Current Subtask Recognition,observed_prediction,908,4540,4559,4549,Prepare for pouring,Set down kettle and retrieve white bottle,0.31534504890441895,0
timeline_subtask,Current Subtask Recognition,observed_prediction,909,4545,4564,4554,Prepare for pouring,Set down kettle and retrieve white bottle,0.4842537045478821,0
timeline_subtask,Current Subtask Recognition,observed_prediction,910,4550,4569,4559,Prepare for pouring,Handle gooseneck kettle,0.8423803448677063,0
timeline_subtask,Current Subtask Recognition,observed_prediction,911,4555,4574,4564,Prepare for pouring,Handle gooseneck kettle,0.978188157081604,0
timeline_subtask,Current Subtask Recognition,observed_prediction,912,4560,4579,4569,Prepare for pouring,Handle gooseneck kettle,0.9794410467147827,0
timeline_subtask,Current Subtask Recognition,observed_prediction,913,4565,4584,4574,Prepare for pouring,Handle gooseneck kettle,0.9734013080596924,0
timeline_subtask,Current Subtask Recognition,observed_prediction,914,4570,4589,4579,Prepare for pouring,Handle gooseneck kettle,0.8996859788894653,0
timeline_subtask,Current Subtask Recognition,observed_prediction,915,4575,4594,4584,Prepare for pouring,Handle gooseneck kettle,0.9813926815986633,0
timeline_subtask,Current Subtask Recognition,observed_prediction,916,4580,4599,4589,Prepare for pouring,Handle gooseneck kettle,0.9955487251281738,0
timeline_subtask,Current Subtask Recognition,observed_prediction,917,4585,4604,4594,Prepare for pouring,Handle gooseneck kettle,0.9978922009468079,0
timeline_subtask,Current Subtask Recognition,observed_prediction,918,4590,4609,4599,Prepare for pouring,Handle gooseneck kettle,0.998519241809845,0
timeline_subtask,Current Subtask Recognition,observed_prediction,919,4595,4614,4604,Prepare for pouring,Handle gooseneck kettle,0.9896185994148254,0
timeline_subtask,Current Subtask Recognition,observed_prediction,920,4600,4619,4609,Prepare for pouring,Handle gooseneck kettle,0.9958788156509399,0
timeline_subtask,Current Subtask Recognition,observed_prediction,921,4605,4624,4614,Prepare for pouring,Handle gooseneck kettle,0.9989450573921204,0
timeline_subtask,Current Subtask Recognition,observed_prediction,922,4610,4629,4619,Prepare for pouring,Handle gooseneck kettle,0.9991081357002258,0
timeline_subtask,Current Subtask Recognition,observed_prediction,923,4615,4634,4624,Prepare for pouring,Handle gooseneck kettle,0.9996412992477417,0
timeline_subtask,Current Subtask Recognition,observed_prediction,924,4620,4639,4629,Prepare for pouring,Handle gooseneck kettle,0.9997490048408508,0
timeline_subtask,Current Subtask Recognition,observed_prediction,925,4625,4644,4634,Prepare for pouring,Handle gooseneck kettle,0.9998478889465332,0
timeline_subtask,Current Subtask Recognition,observed_prediction,926,4630,4649,4639,Prepare for pouring,Handle gooseneck kettle,0.9998739957809448,0
timeline_subtask,Current Subtask Recognition,observed_prediction,927,4635,4654,4644,Prepare for pouring,Handle gooseneck kettle,0.9998562335968018,0
timeline_subtask,Current Subtask Recognition,observed_prediction,928,4640,4659,4649,Prepare for pouring,Handle gooseneck kettle,0.9983356595039368,0
timeline_subtask,Current Subtask Recognition,observed_prediction,929,4645,4664,4654,Prepare for pouring,Move bottle to coffee equipment,1.0,0
timeline_subtask,Current Subtask Recognition,observed_prediction,930,4650,4669,4659,Prepare for pouring,Prepare for pouring,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,931,4655,4674,4664,Prepare for pouring,Prepare for pouring,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,932,4660,4679,4669,Prepare for pouring,Prepare for pouring,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,933,4665,4684,4674,Prepare for pouring,Pick up and position kettle,0.5474713444709778,0
timeline_subtask,Current Subtask Recognition,observed_prediction,934,4670,4689,4679,Prepare for pouring,Handle gooseneck kettle,0.8306093811988831,0
timeline_subtask,Current Subtask Recognition,observed_prediction,935,4675,4694,4684,Prepare for pouring,Handle gooseneck kettle,0.9225940704345703,0
timeline_subtask,Current Subtask Recognition,observed_prediction,936,4680,4699,4689,Prepare for pouring,Handle gooseneck kettle,0.9069050550460815,0
timeline_subtask,Current Subtask Recognition,observed_prediction,937,4685,4704,4694,Prepare for pouring,Handle gooseneck kettle,0.9687022566795349,0
timeline_subtask,Current Subtask Recognition,observed_prediction,938,4690,4709,4699,Prepare for pouring,Handle gooseneck kettle,0.9868647456169128,0
timeline_subtask,Current Subtask Recognition,observed_prediction,939,4695,4714,4704,Prepare for pouring,Handle gooseneck kettle,0.991688072681427,0
timeline_subtask,Current Subtask Recognition,observed_prediction,940,4700,4719,4709,Prepare for pouring,Handle gooseneck kettle,0.978553295135498,0
timeline_subtask,Current Subtask Recognition,observed_prediction,941,4705,4724,4714,Prepare for pouring,Handle gooseneck kettle,0.7167705297470093,0
timeline_subtask,Current Subtask Recognition,observed_prediction,942,4710,4729,4719,Prepare for pouring,Handle gooseneck kettle,0.7395211458206177,0
timeline_subtask,Current Subtask Recognition,observed_prediction,943,4715,4734,4724,Prepare for pouring,Handle gooseneck kettle,0.8253526091575623,0
timeline_subtask,Current Subtask Recognition,observed_prediction,944,4720,4739,4729,Prepare for pouring,Handle gooseneck kettle,0.9863730669021606,0
timeline_subtask,Current Subtask Recognition,observed_prediction,945,4725,4744,4734,Prepare for pouring,Handle gooseneck kettle,0.9999899864196777,0
timeline_subtask,Current Subtask Recognition,observed_prediction,946,4730,4749,4739,Prepare for pouring,Handle gooseneck kettle,0.9999923706054688,0
timeline_subtask,Current Subtask Recognition,observed_prediction,947,4735,4754,4744,Prepare for pouring,Handle gooseneck kettle,0.9999927282333374,0
timeline_subtask,Current Subtask Recognition,observed_prediction,948,4740,4759,4749,Prepare for pouring,Handle gooseneck kettle,0.9999980926513672,0
timeline_subtask,Current Subtask Recognition,observed_prediction,949,4745,4764,4754,Prepare for pouring,Handle gooseneck kettle,0.9999852180480957,0
timeline_subtask,Current Subtask Recognition,observed_prediction,950,4750,4769,4759,Prepare for pouring,Handle gooseneck kettle,0.9999692440032959,0
timeline_subtask,Current Subtask Recognition,observed_prediction,951,4755,4774,4764,Prepare for pouring,Handle gooseneck kettle,0.9999808073043823,0
timeline_subtask,Current Subtask Recognition,observed_prediction,952,4760,4779,4769,Prepare for pouring,Handle gooseneck kettle,0.9995761513710022,0
timeline_subtask,Current Subtask Recognition,observed_prediction,953,4765,4784,4774,Prepare for pouring,Handle gooseneck kettle,0.9988012313842773,0
timeline_subtask,Current Subtask Recognition,observed_prediction,954,4770,4789,4779,Prepare for pouring,Handle gooseneck kettle,0.996025562286377,0
timeline_subtask,Current Subtask Recognition,observed_prediction,955,4775,4794,4784,Prepare for pouring,Handle gooseneck kettle,0.9896037578582764,0
timeline_subtask,Current Subtask Recognition,observed_prediction,956,4780,4799,4789,Prepare for pouring,Handle gooseneck kettle,0.963616132736206,0
timeline_subtask,Current Subtask Recognition,observed_prediction,957,4785,4804,4794,Prepare for pouring,Handle gooseneck kettle,0.8999869227409363,0
timeline_subtask,Current Subtask Recognition,observed_prediction,958,4790,4809,4799,Prepare for pouring,Handle gooseneck kettle,0.9115092754364014,0
timeline_subtask,Current Subtask Recognition,observed_prediction,959,4795,4814,4804,Prepare for pouring,Handle gooseneck kettle,0.9393290877342224,0
timeline_subtask,Current Subtask Recognition,observed_prediction,960,4800,4819,4809,Prepare for pouring,Handle gooseneck kettle,0.833260715007782,0
timeline_subtask,Current Subtask Recognition,observed_prediction,961,4805,4824,4814,Prepare for pouring,Handle gooseneck kettle,0.7204363942146301,0
timeline_subtask,Current Subtask Recognition,observed_prediction,962,4810,4829,4819,Prepare for pouring,Handle gooseneck kettle,0.6137091517448425,0
timeline_subtask,Current Subtask Recognition,observed_prediction,963,4815,4834,4824,Prepare for pouring,Lift gooseneck kettle,0.7667366862297058,0
timeline_subtask,Current Subtask Recognition,observed_prediction,964,4820,4839,4829,Prepare for pouring,Lift gooseneck kettle,0.6227928400039673,0
timeline_subtask,Current Subtask Recognition,observed_prediction,965,4825,4844,4834,Prepare for pouring,Handle gooseneck kettle,0.5460715889930725,0
timeline_subtask,Current Subtask Recognition,observed_prediction,966,4830,4849,4839,Prepare for pouring,Lift gooseneck kettle,0.6762330532073975,0
timeline_subtask,Current Subtask Recognition,observed_prediction,967,4835,4854,4844,Prepare for pouring,Lift gooseneck kettle,0.8653438687324524,0
timeline_subtask,Current Subtask Recognition,observed_prediction,968,4840,4859,4849,Prepare for pouring,Lift gooseneck kettle,0.7651394605636597,0
timeline_subtask,Current Subtask Recognition,observed_prediction,969,4845,4864,4854,Prepare for pouring,Lift gooseneck kettle,0.6884707808494568,0
timeline_subtask,Current Subtask Recognition,observed_prediction,970,4850,4869,4859,Prepare for pouring,Lift gooseneck kettle,0.7166640758514404,0
timeline_subtask,Current Subtask Recognition,observed_prediction,971,4855,4874,4864,Prepare for pouring,Lift gooseneck kettle,0.6918377876281738,0
timeline_subtask,Current Subtask Recognition,observed_prediction,972,4860,4879,4869,Prepare for pouring,Handle gooseneck kettle,0.6107038259506226,0
timeline_subtask,Current Subtask Recognition,observed_prediction,973,4865,4884,4874,Prepare for pouring,Lift gooseneck kettle,0.6128640174865723,0
timeline_subtask,Current Subtask Recognition,observed_prediction,974,4870,4889,4879,Prepare for pouring,Lift gooseneck kettle,0.569987952709198,0
timeline_subtask,Current Subtask Recognition,observed_prediction,975,4875,4894,4884,Prepare for pouring,Lift gooseneck kettle,0.6781909465789795,0
timeline_subtask,Current Subtask Recognition,observed_prediction,976,4880,4899,4889,Prepare for pouring,Handle gooseneck kettle,0.5443931221961975,0
timeline_subtask,Current Subtask Recognition,observed_prediction,977,4885,4904,4894,Prepare for pouring,Handle gooseneck kettle,0.5589603185653687,0
timeline_subtask,Current Subtask Recognition,observed_prediction,978,4890,4909,4899,Prepare for pouring,Handle gooseneck kettle,0.5939263105392456,0
timeline_subtask,Current Subtask Recognition,observed_prediction,979,4895,4914,4904,Prepare for pouring,Handle gooseneck kettle,0.5720028877258301,0
timeline_subtask,Current Subtask Recognition,observed_prediction,980,4900,4919,4909,Prepare for pouring,Handle gooseneck kettle,0.6280051469802856,0
timeline_subtask,Current Subtask Recognition,observed_prediction,981,4905,4924,4914,Prepare for pouring,Handle gooseneck kettle,0.5905346870422363,0
timeline_subtask,Current Subtask Recognition,observed_prediction,982,4910,4929,4919,Prepare for pouring,Lift gooseneck kettle,0.5790156722068787,0
timeline_subtask,Current Subtask Recognition,observed_prediction,983,4915,4934,4924,Prepare for pouring,Handle gooseneck kettle,0.5943541526794434,0
timeline_subtask,Current Subtask Recognition,observed_prediction,984,4920,4939,4929,Prepare for pouring,Lift gooseneck kettle,0.8124080896377563,0
timeline_subtask,Current Subtask Recognition,observed_prediction,985,4925,4944,4934,Prepare for pouring,Lift gooseneck kettle,0.941862165927887,0
timeline_subtask,Current Subtask Recognition,observed_prediction,986,4930,4949,4939,Prepare for pouring,Pour and close white bottle,0.9913145899772644,0
timeline_subtask,Current Subtask Recognition,observed_prediction,987,4935,4954,4944,Prepare for pouring,Pour and close white bottle,0.9999996423721313,0
timeline_subtask,Current Subtask Recognition,observed_prediction,988,4940,4959,4949,Prepare for pouring,Pour and close white bottle,0.9999998807907104,0
timeline_subtask,Current Subtask Recognition,observed_prediction,989,4945,4964,4954,Prepare for pouring,Pour and close white bottle,0.9999997615814209,0
timeline_subtask,Current Subtask Recognition,observed_prediction,990,4950,4969,4959,Prepare for pouring,Set down kettle and retrieve white bottle,0.941844642162323,0
timeline_subtask,Current Subtask Recognition,observed_prediction,991,4955,4974,4964,Prepare for pouring,Set down kettle and retrieve white bottle,0.6315953135490417,0
timeline_subtask,Current Subtask Recognition,observed_prediction,992,4960,4979,4969,Prepare for pouring,Set down kettle and retrieve white bottle,0.40814462304115295,0
timeline_subtask,Current Subtask Recognition,observed_prediction,993,4965,4984,4974,Prepare for pouring,Set down kettle and retrieve white bottle,0.7562705278396606,0
timeline_subtask,Current Subtask Recognition,observed_prediction,994,4970,4989,4979,Prepare for pouring,Set down kettle and retrieve white bottle,0.6166724562644958,0
timeline_subtask,Current Subtask Recognition,observed_prediction,995,4975,4994,4984,Prepare for pouring,Pick up and position kettle,0.4530346095561981,0
timeline_subtask,Current Subtask Recognition,observed_prediction,996,4980,4999,4989,Prepare for pouring,Pour and close white bottle,0.7479261159896851,0
timeline_subtask,Current Subtask Recognition,observed_prediction,997,4985,5004,4994,Prepare for pouring,Pour and close white bottle,0.972639262676239,0
timeline_subtask,Current Subtask Recognition,observed_prediction,999,4995,5014,5004,Pour coffee,Pour and close white bottle,0.8726351857185364,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1000,5000,5019,5009,Pour coffee,Pour and close white bottle,0.6359732151031494,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1001,5005,5024,5014,Pour coffee,Secure coffee container,0.489734947681427,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1002,5010,5029,5019,Pour coffee,Secure coffee container,0.7505196928977966,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1003,5015,5034,5024,Pour coffee,Secure coffee container,0.8071506023406982,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1004,5020,5039,5029,Pour coffee,Secure coffee container,0.7873004078865051,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1005,5025,5044,5034,Pour coffee,Transfer coffee grounds to dripper,0.4944051504135132,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1006,5030,5049,5039,Pour coffee,Transfer coffee grounds to dripper,0.6343866586685181,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1007,5035,5054,5044,Pour coffee,Transfer coffee grounds to dripper,0.6809888482093811,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1008,5040,5059,5049,Pour coffee,Transfer coffee grounds to dripper,0.768146276473999,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1009,5045,5064,5054,Pour coffee,Transfer coffee grounds to dripper,0.6615092158317566,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1010,5050,5069,5059,Pour coffee,Transfer coffee grounds to dripper,0.7283592820167542,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1011,5055,5074,5064,Pour coffee,Transfer coffee grounds to dripper,0.7926531434059143,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1012,5060,5079,5069,Pour coffee,Transfer coffee grounds to dripper,0.679445207118988,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1013,5065,5084,5074,Pour coffee,Prepare coffee equipment and scoop grounds,0.9247586727142334,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1014,5070,5089,5079,Pour coffee,Prepare coffee equipment and scoop grounds,0.9212464690208435,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1015,5075,5094,5084,Pour coffee,Prepare coffee equipment and scoop grounds,0.9279413223266602,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1016,5080,5099,5089,Pour coffee,Prepare coffee equipment and scoop grounds,0.8607233166694641,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1017,5085,5104,5094,Pour coffee,Move kettle,0.7806551456451416,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1018,5090,5109,5099,Pour coffee,Move kettle,0.9605011940002441,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1019,5095,5114,5104,Pour coffee,Move kettle,0.9771428108215332,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1020,5100,5119,5109,Pour coffee,Move kettle,0.9797072410583496,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1021,5105,5124,5114,Pour coffee,Move kettle,0.6599328517913818,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1022,5110,5129,5119,Pour coffee,Prepare coffee equipment and scoop grounds,0.9304724931716919,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1023,5115,5134,5124,Pour coffee,Prepare coffee equipment and scoop grounds,0.7899371385574341,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1024,5120,5139,5129,Pour coffee,Prepare coffee equipment and scoop grounds,0.8932585716247559,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1025,5125,5144,5134,Pour coffee,Pour milk into coffee,1.0,0
timeline_subtask,Current Subtask Recognition,observed_prediction,1026,5130,5149,5139,Pour coffee,Pour coffee,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,1027,5135,5154,5144,Pour coffee,Pour coffee,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,1028,5140,5159,5149,Pour coffee,Pour coffee,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,1029,5145,5164,5154,Pour coffee,Pour coffee,1.0,1
timeline_subtask,Current Subtask Recognition,observed_prediction,1030,5150,5169,5159,Pour coffee,Pour coffee,0.9892581105232239,1
timeline_subtask,Current Subtask Recognition,observed_prediction,1031,5155,5174,5164,Pour coffee,Set down kettle and retrieve white bottle,0.854143500328064,0
