query_index,row_id,rank,top1_row_id
181,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:120,396,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
182,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:121,402,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
183,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:122,395,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
184,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:123,394,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
185,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:144,389,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
186,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:145,388,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
187,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:146,385,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
188,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:147,387,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
189,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:190,410,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
190,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:191,386,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
191,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:192,405,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
192,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:0,35,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:296
193,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:1,36,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:296
194,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:20,212,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
195,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:21,213,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
196,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:30,214,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
197,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:31,215,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
198,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:40,234,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
199,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:41,235,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
200,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:70,218,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
201,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:71,219,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
202,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:170,11,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
203,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:171,12,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
204,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:176,77,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
205,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:182,78,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
206,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:190,209,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:251
207,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:191,217,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:251
208,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:200,96,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
209,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:201,82,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
210,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:214,31,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
211,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:215,30,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
212,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:220,235,9c553886-83c5-4dc4-be5c-dcb269b3a771__ep2:qa:170
213,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:221,234,9c553886-83c5-4dc4-be5c-dcb269b3a771__ep2:qa:170
214,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:230,256,9c553886-83c5-4dc4-be5c-dcb269b3a771__ep2:qa:294
215,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:231,248,9c553886-83c5-4dc4-be5c-dcb269b3a771__ep2:qa:294
216,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:240,206,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:94
217,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:250,352,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:47
218,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:258,365,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:76
219,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:259,374,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:76
220,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:270,405,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:1
221,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:271,404,b9dd769b-e31a-4fdb-945e-5a60db6487b0__ep2:qa:1
222,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:290,204,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
223,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291,208,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
224,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:0,242,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
225,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:1,243,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
226,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:2,244,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
227,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:14,262,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
228,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:15,263,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
229,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:16,264,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
230,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:20,200,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
231,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:21,206,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
232,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:22,198,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
233,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:32,251,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
234,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:33,252,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
235,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:34,253,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
236,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:50,254,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
237,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:51,256,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
238,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:70,273,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:244
239,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:71,274,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:244
240,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:72,257,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:244
241,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:100,225,ba18b7c1-21ff-45da-8452-41acce7fc8de__ep2:qa:90
242,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:101,226,ba18b7c1-21ff-45da-8452-41acce7fc8de__ep2:qa:90
243,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:102,227,ba18b7c1-21ff-45da-8452-41acce7fc8de__ep2:qa:90
244,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:132,170,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
245,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:133,169,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
246,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:134,102,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
247,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:184,167,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
248,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:185,166,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
249,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:186,165,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
250,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:200,218,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
251,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:201,219,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
252,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:202,220,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
253,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:220,221,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
254,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:221,222,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
255,4b02bb38-384a-438a-b5f9-6131d85c34b0__ep1:qa:222,207,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
256,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:0,150,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
257,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:1,158,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
258,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:2,157,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
259,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:8,156,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
260,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:9,155,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
261,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:10,154,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
262,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:20,101,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
263,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:21,100,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
264,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:22,99,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
265,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:50,128,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
266,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:51,122,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
267,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:52,123,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
268,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:90,323,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
269,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:91,322,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
270,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:92,321,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
271,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:100,127,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
272,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:101,113,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
273,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:102,114,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
274,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:120,171,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
275,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:121,170,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
276,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:140,169,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
277,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:141,168,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
278,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:144,167,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
279,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:145,166,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
280,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:146,161,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
281,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:150,165,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
282,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:151,164,ba045ed4-ef25-404d-b756-8dcbd45b18fa__ep2:qa:291
283,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:160,163,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
284,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:161,162,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
285,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:162,191,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
286,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:190,339,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
287,5399ef86-4df9-49bc-809f-8f4f92f9e659__ep6:qa:191,336,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
288,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:0,19,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
289,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:20,355,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
290,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:21,356,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
291,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:28,16,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
292,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:29,15,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
293,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:34,327,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
294,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:35,328,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
295,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:40,74,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
296,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:41,75,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
297,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:70,362,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
298,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:71,363,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
299,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:74,364,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
300,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:75,365,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
301,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:82,366,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
302,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:83,367,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
303,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:90,127,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:296
304,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:91,128,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:296
305,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:120,94,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
306,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:121,93,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
307,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:150,381,b6579cb5-0a71-4ca6-8808-1e2700be05c7__ep3:qa:265
308,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:151,380,b6579cb5-0a71-4ca6-8808-1e2700be05c7__ep3:qa:265
309,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:190,379,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
310,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:191,378,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
311,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:220,52,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
312,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:221,51,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
313,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:240,151,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
314,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:246,152,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
315,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:247,153,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
316,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:250,154,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
317,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:251,155,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
318,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:296,159,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
319,b750fab3-7fbb-43a0-b451-c64c4d4a64da__ep1:qa:297,158,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:12
320,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:0,129,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
321,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:1,130,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
322,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:2,148,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
323,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:20,313,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
324,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:21,312,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
325,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:22,311,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
326,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:23,310,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
327,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:50,152,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
328,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:51,153,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
329,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:52,160,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
330,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:53,155,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
331,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:70,202,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:244
332,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:71,203,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:244
333,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:72,204,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:244
334,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:100,317,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
335,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:101,302,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
336,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:102,300,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
337,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:108,299,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
338,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:109,298,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
339,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:110,297,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:77
340,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:120,178,ba18b7c1-21ff-45da-8452-41acce7fc8de__ep2:qa:90
341,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:121,179,ba18b7c1-21ff-45da-8452-41acce7fc8de__ep2:qa:90
342,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:122,180,ba18b7c1-21ff-45da-8452-41acce7fc8de__ep2:qa:90
343,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:150,314,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:151
344,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:151,315,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:151
345,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:152,316,33f7ae08-ac1d-4321-9cb9-eca79016b359__ep1:qa:151
346,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:170,291,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
347,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:171,290,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
348,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:172,320,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
349,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:200,227,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:0
350,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:201,226,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:0
351,877779cd-25f3-4293-a3c4-39067dd9558c__ep4:qa:202,239,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:0
352,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:0,185,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
353,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:1,168,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
354,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:2,173,8a8e1b3c-607e-4ada-b3fd-fa639727e92c__ep1:qa:0
355,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:10,202,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:91
356,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:11,201,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:91
357,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:12,200,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:91
358,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:13,206,34f07a04-eb37-45a3-95ec-189ed5f4a85b__ep5:qa:91
359,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:20,277,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
360,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:21,270,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
361,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:22,276,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
362,1796b943-caad-43c6-b9bd-80b8d601f37d__ep1:qa:28,275,a1012a57-385e-45a9-8a59-694a26fe92a5__ep1:qa:12
